category,rating,label,text_
Clothing_Shoes_and_Jewelry_5,3.0,OR,This dress runs on the small side (I wear a 12 and it was snug in the thigh area). It is also thin. If you have any problem areas then go up a size or two. The dress is adorable and is versitile.
Clothing_Shoes_and_Jewelry_5,2.0,OR,"This swimsuit is adorable! However, I wore it once and won't be wearing it again. I purchased it for a beach vacation and got one days use out of it--however, the color bled and stained my skin underneath the suit. It also rubbed off on my (much more expensive) cover up, and the beach lounge chair I was sitting on.. Additionally, the top is very flimsy and offers no cup support at all. (Unlike how it appears in the picture.) For the price paid I didn't expect much and probably would have given it a higher star rating if it hadn't stained my skin, clothing, and beach chair!"
Clothing_Shoes_and_Jewelry_5,5.0,OR,its heavy and performs well wife travels and I feel confident with her having a quality covering
Clothing_Shoes_and_Jewelry_5,5.0,OR,"An excellent shoe. I would strongly recommend getting a half size down. I wear a size 12 and purchased an 11.5. These fit perfectly. At first, they may seem stiff or even a little tight around the width of the toes, this does however subside after one or two wears. After mine broke in, they became one of the most comfortable pairs of shoes I own. I can wear them all day while standing in the lab and I have very little discomfort. I definitely recommend buying a pair!"
Clothing_Shoes_and_Jewelry_5,5.0,OR,I have 12 pairs of asics . I love them! This is my new favorite.
Clothing_Shoes_and_Jewelry_5,2.0,OR,"I was looking forward to receiving this robe. I appeared to be what I was looking for (except color). Unfortunately it won't do. The robe tie is woefully too short. It is so small that it just makes one tie and comes undone easily (!), can't have that now, can we? After two washings, it is starting the unraveling at the sleeves. Not much, but it does make me think this will be ratty looking in a year or so. It is lightweight which is nice for Arizona but not the softest material I've experienced. I have just ordered a bathrobe from another company and with hope, it will be what I was looking for.

One year later update:

For the price, this is a poor product. This is a $15 bathrobe that is good for a year of daily, yet light use. The seams are just giving away. There are numerous fabric strands all over the robe. It never was very soft. If I had paid $15, I would've just figured I got what I paid for. Not so with this robe at $40. I guess I'm looking for another robe one year later..."
Clothing_Shoes_and_Jewelry_5,5.0,OR,"Fits great, one just needs to understand US sizing chart vs EUR.  I have had sore feet and lower back ache for years from standing on wood floors...ouch! These haflingers have made a change in my life to zero pain and standing on my feet for hours a day..."
Clothing_Shoes_and_Jewelry_5,5.0,OR,"I usually have arch support issues, but I tried one pair of Merrells in the past and was pleasantly surprised at how great of an arch support they had. I took a chance on buying another pair, and these also fit perfectly. So I quickly bought another pair of Merrells in a different style. They also fit great."
Clothing_Shoes_and_Jewelry_5,3.0,OR,They are cute but run small and narrow. You can't wear these shoes all day. Order a size up
Clothing_Shoes_and_Jewelry_5,5.0,OR,Bought this dress for a Christmas party.  It is sooooo cute and flattering.
Clothing_Shoes_and_Jewelry_5,5.0,OR,Fits great! Very comfortable.  Would be buying a few more pairs.
Clothing_Shoes_and_Jewelry_5,4.0,OR,Ordered these last minute take our Phoenix baby up to snowy cold Flagastaff. They kept his little hands nice and toasty!
Clothing_Shoes_and_Jewelry_5,5.0,OR,"This is very nice. I like it a lot, and hope to wear it on occasion in the future. It would especially go with a red and black outfit, probably any tones of red. It stretches to fit."
Clothing_Shoes_and_Jewelry_5,2.0,OR,Poorly made. Not leg is not snug enough to stay in place.
Clothing_Shoes_and_Jewelry_5,1.0,OR,"The stems separated from the jewel end. Very poor manufacture, had to return for refund."
Clothing_Shoes_and_Jewelry_5,5.0,OR,The engravings are absolutely beautiful. Inside is lined with a red velvet material. Perfect sized for rings.
Clothing_Shoes_and_Jewelry_5,5.0,OR,"This hoodie feels great and the color is exactly what I was expecting. The length is a little short, but nothing worth a complaint."
Clothing_Shoes_and_Jewelry_5,4.0,OR,These Toms are so comfortable and classy for when you want be casual yet comfortable. i highly recommend them. I love this neutral brown color because it won't get dirty easily but matches with a lot of stuff!
Clothing_Shoes_and_Jewelry_5,5.0,OR,Very comfortable right out of the box.  The neutral color is great and the style goes with about anything you'd wear.  Very happy with my purchase.
Clothing_Shoes_and_Jewelry_5,5.0,OR,"I got these one size up for my daughter to wear as indoor slippers. They are perfect! We have wood floors and it is starting to get cold so I bought these for her. I wanted her to be able to have some slippers that would stay on her feet (she's almost 2) and that also looked cute. These are perfect because they have a soft sole, which is the best type of shoe for a little walker. She loves wearing them. Even though they are a little big on her, they stay on because of the ankle strap. They are well made, so they will last long, too."
Clothing_Shoes_and_Jewelry_5,4.0,OR,"I'd suggest getting a size smaller, as they run pretty big and this ring cannot be resized. But it looks amazing and I have received dozens of compliments on it"
Clothing_Shoes_and_Jewelry_5,5.0,OR,Bought this for my daughter whose name is Amber 2 Christmas' ago & she still wears it every day.
Clothing_Shoes_and_Jewelry_5,4.0,OR,"I really like these sneakers.  They  have moderate arch support and a firmly cushioned sole.  They are comfortable right out of the box.  The design is cute in person - bright, but not crazy.  They do run nearly 1/2 size smaller than the newer New Balance sizing, but if you've worn New Balance for years, get your old size and you'll be fine.  I recommend them.  If they  had better arch support, I'd give them 5 stars."
Clothing_Shoes_and_Jewelry_5,4.0,OR,How could you not like the price and it turned out to be a good looking ring besides.
Clothing_Shoes_and_Jewelry_5,5.0,OR,"I love this shirt! It fits great...true to size, and is very chic looking. I always get compliments when I wear it."
Clothing_Shoes_and_Jewelry_5,5.0,OR,"Great shoes, as expected, as ordered. Not much by way of traction or support, but that's not what I'm looking for - I'm looking for something casual and flexible (not literally, but... that too). These will last me somewhere between 6 and 12 months, which is fair for the miles I will put on them."
Clothing_Shoes_and_Jewelry_5,3.0,OR,Cute style but not the best quality. Gemstones fall off easily and zipper on back of sandal gets stuck
Clothing_Shoes_and_Jewelry_5,4.0,OR,Nice suspenders for casual or business use.  No problems after 9 months of use.
Clothing_Shoes_and_Jewelry_5,2.0,OR,Product is smaller than expected.  This item was purchased twice (one for me and one for another).  Both had to be exchanged and seller requires purchaser to pay for return shipping on exchanges which cost over $10.
Clothing_Shoes_and_Jewelry_5,5.0,OR,"Good suitcase for a great price.  Fits most overhead compartments - except maybe commuter small planes.  Well organized.  Wheels seem well made.  Wheels easily.  Bought one first as a gift and liked it so much I decided to get one for myself, too.  Lightweight but well constructed.  Pack heavy items like shoes in bottom to prevent it being top heavy and tipping over."
Clothing_Shoes_and_Jewelry_5,1.0,OR,This hat looks like it was made for a child. It was way too small - I gave it to my 3year old granchild.
Clothing_Shoes_and_Jewelry_5,3.0,OR,"Sizing I kept thinking, I'd hate to order these shoes and not have them fit. I read somewhere between 2030 reviews regarding Comfort and sizing. There were a significant number of complaints regarding the sizing of the shoes. 100% of the complaints were about over sizing issues. I normally wear a size 12 wide. But after reading the reviews and of course checking the sizing chart; I came to the conclusion that I would go with A size 11 1/2 m. With standard shipping (free) The shoes arrived in a timely manner. When I popped the shoes out of the box, I found a beautiful brown soft leather shoe. Now, I would not describe the shoe as a hightops or mids and of course they're not flip-flops. But the glove leather that does fit around your foot is just high enough that one would be only marginally wrong in calling them sandals. When I placed the shoes on my feet the length was perfect but the width was a different story. The width of the shoe on my left foot was dead-bang, whereas the right foot felt like it was in a vise grip. There was absolutely no problem with returning them. Called Amazon immediately and I was provided with a digital return label. Drop them in the mail and my account was credited. My only disappointment was that the shoe simply did not fit."
Clothing_Shoes_and_Jewelry_5,5.0,OR,"It will be for a present, but look comfortable and ok about the size"
Clothing_Shoes_and_Jewelry_5,4.0,OR,"Cute shoes! for the price is worth getting. I do not have narrow feet and the size I ordered fit me well. I always got half a size up. Long wear, depending on the activity, the shoe is comfortable."
Clothing_Shoes_and_Jewelry_5,5.0,OR,Purchased for a friend as a gift ! It's so beautiful I might have to buy myself one ! My friend loves it and said she is constantly complimented on how beautiful it is !
Clothing_Shoes_and_Jewelry_5,5.0,OR,"My boyfriend got a moderately deep scratch in the face of his new favorite watch. He loves the watch so much that he was prepared to buy a new one. I did a little research and found this product on Amazon. He was skeptical but decided the low price was worth giving a shot. Amazingly, the product worked wonderfully. When he saw how well it worked, he used it to remove the scratches from an older watch as well. Both watches are Timex Expedition watches."
Clothing_Shoes_and_Jewelry_5,1.0,OR,terrible. cheapest of the cheapest and looks like it came from the dollar tree. The advertised picture makes it look nice and firm but its flat and made of a flimsy plastic. did not use it at all
Clothing_Shoes_and_Jewelry_5,5.0,OR,"Really nice, big wallet, a lot of space for everything you need. Good quality. Love it."
Clothing_Shoes_and_Jewelry_5,5.0,OR,"Got this for my son who will be a ring bearer in a wedding, Fits perfect and so adorable! It runs true to size for an average size 4.
The only con is the shirt is a bit short, but not a deal breaker."
Clothing_Shoes_and_Jewelry_5,5.0,OR,"We are getting ready to travel internationally and this money belt seems to be just what I wanted.  It has enough space for credit cards and foreign money and can be worn safety away from pick pockets under my shirt.  I had it on all day around the house and forgot I had it on, it should work out great when I really need it."
Clothing_Shoes_and_Jewelry_5,3.0,OR,"I mean is OK. Is not what I was expecting, but is OK. It does the job!"
Clothing_Shoes_and_Jewelry_5,5.0,OR,I love these shoes.  I love fashionable shoes but after wearing high heels for the last 25 years and a couple of knee surgeries I can only wear about a 2 inch heel now.  It is  very difficult to find a nice trendy sandal with a 2 inch heel.  This shoe is comfortable too.
Clothing_Shoes_and_Jewelry_5,3.0,OR,"I wear an 8. 5 or 9 and a 39 was way too small. The Makenna style seemed to run a bit more narrow than the regular Dansko clogs that I'm use to. In the photo, I really liked the wide strap, but it seemed bulky for me at the ankle and less dressy than I thought they'd be when I tried them on. In the end, I preferred the narrower strap and the width of the clog style Marcella Dansko and chose a 40 rather than a 39. (I have 4 pairs of Danskos which have lasted for 10 years and when you try them on in a store there is slight size and width variation even within the 39's because they are individually made, so on-line, maybe it is always best to size up if you are between sizes."
Clothing_Shoes_and_Jewelry_5,3.0,OR,They are too small.  Too bad.  They are very cute.
Clothing_Shoes_and_Jewelry_5,4.0,OR,The fabric is thin however foot the price it was expected. Loved the look abd can't wait to rock these in Vegas!
Clothing_Shoes_and_Jewelry_5,3.0,OR,"Please be aware that this backpack is seriously tiny. It's maybe a foot tall (just slightly taller than my Galaxy 4 phone) and as wide as my phone. This is my mistake since I didn't look at the size when I ordered it.  But it was suprising to see the small amazon box and wonder how they shoved a backpack into it (they didn't...it's little).The comb and mirror included are also itty bitty, but I'm an adult so these are not meant for my giant grown up lady hands.

It's a cute bag, the graphics look crisp, and for the price it's a good deal.

*I bought it for my friend's daughter, who is five. I'll be giving it to her in a few days, and if she likes it/it fits I'll be satisfied

Update: The backpack does indeed fit her, however it's on the loosest setting. She's a skinny little five-year-old, but she's kind of tall. So...I guess take that information as you will. She did like it though, and thought it was cute. I didn't see her use any of the hair things, but she thought the bag was cute and was excited about the hair clips."
Clothing_Shoes_and_Jewelry_5,5.0,OR,Great tap shoe but the regular was too narrow and hurt my daughter's toes. Ordered her wide and they were much better!
Clothing_Shoes_and_Jewelry_5,3.0,OR,"I have a very high instep, got it from my grandma, and a bunch of family members suffer with the issue as well, including my son, aunt and sister.  Those are the ones I know about.  It's a problem for getting shoes that fit at all, especially shoes I can wear for any length of time.

Amazon is my go-to place for shoes that have the sizes I need.  There is no guarantee the shoes will be comfortable.  It's entirely the fault of my feet, and not the shoes.

The problem with a high instep is most shoes are not really comfortable.  This particular shoe cut into the top of my foot.  It's not a cut that bleeds, certainly, but it's definitely a huge indentation in the top of my foot, which goes away in a few hours.  I wore them for a wedding, my son's wedding, and I literally had to take them off to go down the stairs to walk down the aisle with my son and husband.  They were actually too big, and I was afraid they would fall off down the stairs, which would make me trip.

When I find a shoe that works for my feet and keeps my feet from pain, I will be faithful to the brand.  Skechers is one I can rely upon for the wide size I need and the comfort I deserve.

The price of these shoes was outstanding!"
Clothing_Shoes_and_Jewelry_5,3.0,OR,"These are okay, but they still slip down my heel.
I let my daughter wear them with her sperry's (she has bigger feet than me) a size 9 women's and she really like them!"
Clothing_Shoes_and_Jewelry_5,3.0,OR,"It's a very cute dress but WAY too small. Yes, it is very stretchy & a thicker material, but I wish I got two sizes up instead of one. I'm a curvy size 10/12 and the XL was not big enough."
Clothing_Shoes_and_Jewelry_5,5.0,OR,thankful for EASY returns on amazon as these were too small!
Clothing_Shoes_and_Jewelry_5,3.0,OR,"I had compared the dimensions on the site to a fleece jacket I had and the Condor came up a little short (less than 1/2 inch though) in each dimension compared to the fleece dimensions.  I ordered the 3X (there is no 4X).  It is a nice jacket, I just do not like the way it drapes on the body.  The Spandex does not really allow it drape anyway.  I am 6 feet plus and about 260 pounds.  It does fit snugly but I think it is really the Spandex.  If I could relax the Spandex a bit, I would really like this jacket.  I love the number of pockets, especially the fore arm pocket.  I use it for my ID card.  I love the hood with the visor.  I wear it to work over a tee shirt and polo shirt normally.  I would say it would be comfortable no lower than the high 40s F by itself.  You could extend that if you wore a fleece or sweater underneath.  It is more comfortable in the 50s F though.  I have worn it in some pretty good wind and rain storms.  Wind intrusion is not a problem.  So far, the rain has not penetrated the material either.  The slash pockets are a little high up for me though.  It could be an inch or 2 longer in the overall length.  It could also be a bit more packable.  I wanted it to roll up in the bottom of my work back pack for when I travel.  Does not really lend itself to that though."
Clothing_Shoes_and_Jewelry_5,4.0,OR,Would have been 5 stars but fabric is a tad thin and cannot be worn alone.. Needs to be layered or it is see through
Clothing_Shoes_and_Jewelry_5,3.0,OR,Looks a little clunky and a bit small I would stick to the regular leather chuck Taylors
Clothing_Shoes_and_Jewelry_5,5.0,OR,"I bought this as a birthday gift for my husband and he loves the quality of material, as well as, the fit of it."
Clothing_Shoes_and_Jewelry_5,2.0,OR,LOOSE fit and kind of heavy. Would be great if you wear them over thermal layers I guess.
Clothing_Shoes_and_Jewelry_5,3.0,OR,"I have to agree with the review that said these have a bit of a strange fit.  I think the problem is, that they do not offer much support so feel kind of mushy. The other problem I have with them is that the netting material they use for the background of the shoes look very cheap to me.  That being said, if you are wearing them around the house, they are fine.  But with the mushy fit, I would not recommend them for a walking shoe."
Clothing_Shoes_and_Jewelry_5,5.0,OR,This is high quality product. Great fit. Great price as well.
Clothing_Shoes_and_Jewelry_5,5.0,OR,Fits perfectly on me.  I had previously tried that size at a store to confirm. Seems durable.
Clothing_Shoes_and_Jewelry_5,5.0,OR,Very Cute. Nice and thick material. Fit as expected and great color.
Clothing_Shoes_and_Jewelry_5,5.0,OR,"We purchase these cute little shoes for our little son and since he is a boy we chose this navy blue and white combination for him.  It looked so cute in the picture here online and when we got these on hand, it exactly looked like the photo.  We started examining it inside and outside and found it to be a very nice quality pair of shoes.  The texture of these shoes are soft but the material is not thin at all, thus it does provide your little one the needed protection for his feet when he starts walking or jumping with these shoes.  We have a bouncer at home which my son is absolutely much into.  He loved it so much but we noticed that he is using the tip of his toes when bouncing and my mom told us that we should be putting on shoes on him when he does bounce in the bouncer.  We used these pair of shoes and it helped a lot.  He is still getting used with it but we could see that he is happy with it.  We have not seen any signs of discomfort on his part upon wearing these shoes.  We removed the tassels as we do find it unnecessary.  It is a cute design though.  Anyway, overall, this is a very worthy purchase.  It actually has a bit of room for his feet to grow into which is nice for it means that he will be able to use these for a longer period of time.
I was able to get this very nice item on a discount and I am glad to share to you all as well my fair and honest feedback about it.  My review on this product was based on my experienced with it through testing it or using it after receiving it."
Clothing_Shoes_and_Jewelry_5,4.0,OR,"These are awesome tights but the camel toe they give...
I got a medium, fit very nicely. High waisted and a little too stretchy on the ankle. For size reference I'm 5'6, roughly 150lbs, and about a 28 in waist.

Update: I worked out for them for the first time, super comfy but crap they are thin. Squat proof but your panties line is extremely obvious. I also like the back of the calf panel of slightly preferated material."
Clothing_Shoes_and_Jewelry_5,4.0,OR,They are tight when I first put on but seem to be loosening up.
Clothing_Shoes_and_Jewelry_5,4.0,OR,a fine pair of denims jeans that rival more expensive brands in fit and finish
Clothing_Shoes_and_Jewelry_5,4.0,OR,"I like this belt!  It arrived on time and in good packaging.  I was able to trim it to size with scissors and a lighter to prevent fray.  The buckle is cool, as well.  Please note the end of the belt I got is brown in color, looks like leather.  Belt is black.  Belt came in the black silk like bag with drawstring, which is nice touch if gifting."
Clothing_Shoes_and_Jewelry_5,1.0,OR,The bead I received was so pale it was barely green at all. It must have been very poor quality jade. I immediately returned it.
Clothing_Shoes_and_Jewelry_5,5.0,OR,"It fits well. No pains after walking 10km per round in my golf course,It is my favorite of all my 8 pairs of golf shoes, it seats well on the ground, water proof leaving my feet dry whenever I go through a wet course after rains. The design of the strings are most amazing without the two ends coming together yet your feet is fully covered."
Clothing_Shoes_and_Jewelry_5,5.0,OR,My husband works outside and wears these over his blue jeans during the winter days.  He said they are very comfortable and keep him warm.
Clothing_Shoes_and_Jewelry_5,5.0,OR,"Ordered this for my mother-in-law who has very small wrists and and needed something that was easy to put on. Was exactly what she wanted which was something very simple but feminine.

Great product great price."
Clothing_Shoes_and_Jewelry_5,5.0,OR,I love the shoe I order a 8 1/2 there where a lil to small then I order a 9 there where to big the shoes their are nice and comfortable love the red.
Clothing_Shoes_and_Jewelry_5,5.0,OR,These shoes are pretty well made and pretty comfortable. The main purpose of these shoes is help those people around the world that would contract a disease through their feet and this is preventable. I do not work for Tom's Shoes but if your buying these shoes to last you for years or rock climbing than they are not for you.
Clothing_Shoes_and_Jewelry_5,5.0,OR,Fit as  expected and didn't have to travel to a brick and mortar to get them
Clothing_Shoes_and_Jewelry_5,5.0,OR,This is my 2nd pair of Blundstone boots.  My other pair is model BL558.  Both pairs are the most comfortable boots ever.  No break-in period - they are perfect right out of the box.  Good quality leather and well made.  Highly recommend.
Clothing_Shoes_and_Jewelry_5,5.0,OR,"I love this bag! It's large, long, and sturdy! The zipper is great as well, as most similar bags don't have one. Also, the color / pattern variation is random, I know, but I got just what I had hoped for!"
Clothing_Shoes_and_Jewelry_5,4.0,OR,"This shoes is for 8 year old, he likes them. But after a month of use I can see thread hanging from them, it does not look like they will last long. However this happens to most of the shoes I get for him, I just expected more from this brand"
Clothing_Shoes_and_Jewelry_5,5.0,OR,"Nice regular shoe, kind of cool interior lining.  Fits well, looks good with jeans and other long legged garments.  Comfortable enough to work in, and play in.  Maybe not got running do much.
They're easy to clean with a brush or just brush if with your hands.
Everyone likes them and for some reason, I've begun to notice an uptick in conversation with women about shoes."
Clothing_Shoes_and_Jewelry_5,4.0,OR,"Love this jacket, found it at a low price and it's amazing. My son feels confortable in it and looks great"
Clothing_Shoes_and_Jewelry_5,5.0,OR,"My son loves this vest!  Fits great, comfortable, not too bulky."
Clothing_Shoes_and_Jewelry_5,5.0,OR,beautiful skirt at a great price. the length is flattering and the material is very soft but looks high quality.
Clothing_Shoes_and_Jewelry_5,4.0,OR,"I bought them in black after loving them in brown.

They are lightweight, cuter than Emus, and way more economical than Uggs.  They are warm and comfortable enough for all day wear. After a few wears, they soften and are more wearable.

I don't know how they would hold up in actual snow, but they are fine in the rain."
Clothing_Shoes_and_Jewelry_5,5.0,OR,"I have grandsons 5 and 7. 5 is average height. 7 a little tall for age. We are taking then on a long train ride from NY to San Diego with stops in Grand Canyon, lots of kid things in San Diego. I am a travel nanny by trade so being prepared is my motto!  They needed backpacks just big enough to carry a couple bottles of water an a good supply of snacks for hikes and carry their Fire for train rides. I thought this was going to be too small at first. But I easily put a bottle on outside and inside plus my Fire and plenty of room for snacks, some playing cards etc. The back has a small padded feature. I wondered if straps would fit 7 yr old and I can adjust to even fit me! Best part? So light even with stuff that even my 5 year old won't complain! The stretchy from cords can even carry a small stuffed animal for sleep later.

I will do an update after trip (if still alive) and give feedbacks. With kids, go as small as you can and still do the job!

Update: These were perfect and now after trip they use it on long bike rides with dad.

I liked it so much that I got one for myself for my Scotland trip in Oct. I can not do heavy backpacks and when out being a tourist, purses are a bother. Great for plane as will hold a travel blanket, fire and tablet, phone and cords plus a bottle.

Very useful and inexpensive!"
Clothing_Shoes_and_Jewelry_5,5.0,OR,"Very good looking, well-made shoe. My grandson loves his Chucks, as he calls them. He wears them to work, but he does add gel arch support soles as he's on his feet a lot."
Clothing_Shoes_and_Jewelry_5,4.0,OR,"I read other reviews which said to buy half a size larger, as is normal with a dance shoe, but they were huge when I got them.  I would've been fine with my normal size. Good quality shoe, however."
Clothing_Shoes_and_Jewelry_5,5.0,OR,cute gag gift i don't smoke but husband thought it was real and got a good laugh
Clothing_Shoes_and_Jewelry_5,4.0,OR,"I bought this for Halloween this year. I read the reviews stating that it fit a little small so to order one size bigger than you normally would. I normally wear large and XL so I ordered the XXL.  I have to have 2 people help with the zipper in the back in order to zip it and the top portion is smaller than the rest, but it fits okay. Also, if you are larger up top, definitely go for the bigger size. The material is stretchy which is the only reason the dress fit. It is very nicely made material and look wise. As most of the reviews say, you'll definitely want to order the petticoat as the shortness of it made me cringe & I am only 5'3""."
Clothing_Shoes_and_Jewelry_5,5.0,OR,"The shoes are everything I expect from a pair of Chuck Taylors.  They look good and tend to last a decent amount of time.  For me personally, I get those Dr Sholls inserts to accommodate the lack of arch support."
Clothing_Shoes_and_Jewelry_5,5.0,OR,Beautiful boots but had to return them as the calves of my legs were to big for them
Clothing_Shoes_and_Jewelry_5,5.0,OR,"Nice comfortable cotton shirt, many other are polyester, and cost the same price."
Clothing_Shoes_and_Jewelry_5,5.0,OR,"I have three dogs, and I am constantly hiking. But I also have pronation and require orthotics and a good, sturdy boot to hike without spraining my ankle every other step.

I have two pairs of Merrell Women's Moab Mid Waterproof Hiking Boots, and I still wear both of them. The first pair, I ordered a year ago, and though I'm out in them every day, the tread still looks brand new.

They are very reliable, even out in the rain. My first pair only lost it's ""waterproof"" viability when I had to walk in two feet of water on a hike. And I'm sure they probably could be sprayed with waterproofing spray to get them back into shape; I just haven't done it yet. If you know you're going to be out in a constant torrential downpour, rain boots are more appropriate, but these should keep you dry unless you're walking in water.

I mentioned that I have pronation, and this can make me very prone to spraining my ankle. These boots have a good mid-height that keep my ankles secure, but they're not so stiff that they cause chafing. You'll find when you first get them that they're only a little stiff, and one or two walks will probably be enough to break them in.

Both my pairs are a half-size larger, and I did this based on other reviews. I highly recommend this as well, as I find that if I'm wearing bulky socks, they can rub a little on my outer toes even at a half-size larger.

They're very comfortable. Not exactly walking on clouds, but your feet are definitely are not going to hurt after five or six hours on the trails. I wear Doc Martens to work (office work, but I'll never wear heels), and when I slip the Merrells on, they do feel like slippers.

I have worn several other waterproof day-type boots (leading brands), and I lost treads and the boots fell apart quickly. These are definitely for the long haul and worth every penny."
Clothing_Shoes_and_Jewelry_5,2.0,OR,The boot is comfortable but in one little snow fall inside the boot got wet. My sock was wer at the corners.
Clothing_Shoes_and_Jewelry_5,5.0,OR,"At first I thought these were going to be too small and uncomfortable with the heel insert, but I've worn them several times now and they fit great and are very comfortable. I was used to bulkier socks and first time wearing I left my laces in pretty much the same position.  Second time I tightened them up quite a bit so my feet were snug in my sneaker and this worked great.  So, so far so good.  I am washing out by hand after each wear."
Clothing_Shoes_and_Jewelry_5,3.0,OR,"I decided to try this style as a change.  My mistake.  After a month of wearing them, I've found the button fly is difficult to unbutton and re-button.  Otherwise, the pants fit well and wear well."
Clothing_Shoes_and_Jewelry_5,1.0,OR,"SIZE IS NOT ACCURED, YOU NEED TO EXPLAIN THE BUYERS THAT IF YOU ARE SIZE 10, YOU NEED TO ORDER SIZE 11 AND WIDE, BECAUSE I HAVE NORMAL FEET AND THIS DID NOT FIT ME AT ALL."
Clothing_Shoes_and_Jewelry_5,4.0,OR,"It's a Casio, so I know it will last.  Just a little disappointed in the weight. I like heavier watches, and this is pretty lightweight."
Clothing_Shoes_and_Jewelry_5,4.0,OR,Very cute and lightweight. The only reason I gave 4 stars is I am afraid if they a rent kept in a case they will break easily (they have not broken yet!)
Clothing_Shoes_and_Jewelry_5,2.0,OR,So after a year or two one of the zips decides to fall off so now it doesn't zip properly.
Clothing_Shoes_and_Jewelry_5,3.0,OR,Says size 4-10. Whatever. Not for a 4 that's for sure.
Clothing_Shoes_and_Jewelry_5,3.0,OR,Looked as expected but no give in the fabric and it was really to small. Will return to get a bigger size.
Clothing_Shoes_and_Jewelry_5,5.0,OR,This bracelet is so pretty.  I really like it.  The only thing I would consider a problem is the bracelet snags clothing.
Clothing_Shoes_and_Jewelry_5,5.0,OR,Looks great on my daughter.  Fits very well.  The belt is a bit to long though.
Clothing_Shoes_and_Jewelry_5,4.0,OR,I have had this for a while and just recently the ribbon around the bust got loose in the wash; otherwise it has held up quite well. It is a satiny material and comfortable to sleep in even in tropical climates. Colors remain vibrant and other than the issue listed above it looks new. I would repurchase for sure. If you are larger than a D cup I doubt you would be able to fit the cups but you could always wear a lounging bra with same.
Clothing_Shoes_and_Jewelry_5,3.0,OR,"Overall I really do like this product its long, its cute, it works, the only problem is that it is cheaply made... I had mine for less than a month and one of the straps broke, its nothing a sewing kit won't fix but it would be nice if I didn't have to do such things."
Clothing_Shoes_and_Jewelry_5,3.0,OR,"the toes were a little pointy for my taste, and the calf was a tad tight, but most boots on me are."
Clothing_Shoes_and_Jewelry_5,5.0,OR,"Love these! Very comfortable, perfect for between seasons when you're done with boots, but not quite ready for sandles?"
Clothing_Shoes_and_Jewelry_5,5.0,OR,"These were better quality than I thought. Super soft and stretchy, fits good."
Clothing_Shoes_and_Jewelry_5,2.0,OR,These shoes are adorable. But the problem is they did not last long.  I would last for like 5 months.
Clothing_Shoes_and_Jewelry_5,4.0,OR,"Overall, it fits a little looser than what I was looking for, but since I didn't realize it was a ""loose fit"" when I purchased the item that's to be expected. It's still a really comfortable hoodie and I wear it quite often."
Clothing_Shoes_and_Jewelry_5,5.0,OR,Love how these fit and they match everything with a pair of jeans.
Clothing_Shoes_and_Jewelry_5,4.0,OR,Good price and very simple just like i wanted it for my pirate costume.
Clothing_Shoes_and_Jewelry_5,5.0,OR,"Comfortable, great support, yet still pretty and feminine. Love it."
Clothing_Shoes_and_Jewelry_5,5.0,OR,I have these boots in many colors. Fit perfect and are great quality.
Clothing_Shoes_and_Jewelry_5,4.0,OR,"This is a beautiful costume. Nicely constructed with quality materials & a zip-up back. The costume does not look like many of the other cheap princess dresses out there. You will love it! People thought I had made the dress because of the quality look. It fit true to size. Only down side, the elastic at the arms is too tight. I removed the elastic & the sewing still keeps the sleeve shape but this change made it wearable for my daughter. I took  1-star off for the sleeve issue. But overall its a 5-star dress."
Clothing_Shoes_and_Jewelry_5,2.0,OR,"Well, you have to wear white otherwise you see right through it. The fabric is so thin anything dark like a lanyard with your ID is very visible."
Clothing_Shoes_and_Jewelry_5,5.0,OR,The quality is good and I like the soft gray color
Clothing_Shoes_and_Jewelry_5,5.0,OR,"These look great on, and they survive through several rounds of beach volleyball and swimming in the ocean! Great sunnies!"
Clothing_Shoes_and_Jewelry_5,5.0,OR,"Just received these boots and I've got to say, they are so cute, stylish and very comfortable.  I'm about a size 9 (although as I get older I think my feet are shrinking), so based on other reviews I ordered a 1/2 size down -- 8.5. They fit perfectly.

There's extra room in the boot but I don't feel comfortable ordering down any smaller and want to leave space for socks.  These boots look/feel as if they would hold up in snow but I've yet to try.  However, you certainly don't need to wait for snow to wear these funky boots.  In fact, your girl (me ) will be sporting them this weekend.

Weekend weather forecast and temp: sunny and mid-40s. My forecast and temp: stylin' and hot!  Highly recommend."
Clothing_Shoes_and_Jewelry_5,5.0,OR,I've tried several nursing bras and they all are too small or uncomfortable. This one was the best I tried so I went back and bought another.
Clothing_Shoes_and_Jewelry_5,2.0,OR,"I was excited to purchase these due to the pretty colors offered and the reviews posted. The first time I went to use them though, I regretted my decision. They are hard to attach and are impossible to put around a bra strap unless one is wearing a flimsy slip-type strap that is made for show rather than support. I will keep them but will now need to take the time and effort to sew on a different type of attaching device. These are clumsy at best and made for young teen-wear rather than a mature full figured-woman who needs these cover-ups. I suggest looking elsewhere unless you are attaching to very thin straps and have the time and dexterity to attach these clumsy made buttons. (They remind me of the old garter attachments that attached to hose..younger readers will be clueless about that comment) Also I am not certain about how the lace will hold up in the wash. They will probably need to be gently hand-washed as the lace is not the thicker quality I am use to."
Clothing_Shoes_and_Jewelry_5,5.0,OR,Love these brook  addiction walking.  They wear like iron and re the most comfortable shoe I have worn.
